,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,pred_num_pix,pred_sum_pix,true_num_pix,true_sum_pix,ke,true_ke
113,41,57,0.764984130859375,True,True,False,[],[],5,3.2146392,-1,-1,3.9729726,-1
114,42,57,inf,False,True,False,[],[],8,9.303963,-1,-1,11.498768,-1
115,42,65,0.764984130859375,True,False,False,[],[],66,24.378399,-1,-1,30.129265,-1
116,44,19,2.2949930827273812,False,False,False,[],[],41,24.66931,-1,-1,30.4888,-1
117,44,85,0.764984130859375,True,False,False,[],[],51,26.28636,-1,-1,32.487312,-1
118,45,47,5.1317923859763575,False,True,False,[],[],18,11.8918495,-1,-1,14.697137,-1
119,45,49,0.7650146484375,True,True,False,[],[],47,23.732798,-1,-1,29.331366,-1
120,45,52,1.7106008739483185,True,False,False,[],[],3,0.40087968,-1,-1,0.49544722,-1
121,46,36,0.764984130859375,True,False,False,[],[],42,30.487291,-1,-1,37.679245,-1
122,46,37,1.0818833016949811,True,False,False,[],[],29,27.877272,-1,-1,34.45352,-1
123,46,40,1.530029296875,True,True,False,[],[],54,31.754057,-1,-1,39.24484,-1
124,46,54,0.764984130859375,True,True,False,[],[],20,16.0369,-1,-1,19.820005,-1
125,46,56,0.7650146484375,True,False,False,[],[],57,26.735384,-1,-1,33.042263,-1
126,47,39,1.7106247576893532,True,False,False,[],[],44,24.027914,-1,-1,29.6961,-1
127,47,41,0.764984130859375,True,False,False,[],[],4,1.8273991,-1,-1,2.2584827,-1
128,48,14,73.36824461855565,False,True,False,[],[],66,25.833729,-1,-1,31.927906,-1
129,48,50,0.7650146484375,True,False,False,[],[],75,31.362087,-1,-1,38.760406,-1
130,48,52,0.7650146484375,True,True,False,[],[],65,29.84556,-1,-1,36.886127,-1
131,48,54,0.764984130859375,True,False,False,[],[],70,27.47635,-1,-1,33.958023,-1
132,48,56,0.76495361328125,True,False,False,[],[],45,26.963764,-1,-1,33.324516,-1
133,48,58,1.0818940912343977,True,False,False,[],[],23,27.603989,-1,-1,34.115772,-1
134,49,41,0.764984130859375,True,False,False,[],[],27,25.896221,-1,-1,32.005142,-1
135,49,54,0.7650146484375,True,True,False,[],[],29,16.31041,-1,-1,20.158035,-1
136,50,28,1.529998779296875,True,True,False,[],[],43,41.077435,-1,-1,50.767605,-1
137,50,55,1.7105974619921192,True,True,False,[],[],12,6.6024933,-1,-1,8.160022,-1
138,51,14,inf,False,True,False,[],[],44,44.074043,-1,-1,54.47111,-1
139,52,16,0.764984130859375,True,True,False,[],[],79,43.629826,-1,-1,53.922104,-1
140,52,25,0.7649993896484375,True,False,False,[],[],28,24.492098,-1,-1,30.269785,-1
141,52,35,5.188455799713895,False,True,False,[],[],86,34.49167,-1,-1,42.628254,-1
142,52,58,inf,False,True,False,[],[],14,14.177622,-1,-1,17.522123,-1
143,53,39,2.419188732455473,False,False,False,[],[],65,32.898964,-1,-1,40.659832,-1
144,53,70,0.764984130859375,True,False,False,[],[],48,28.737595,-1,-1,35.516796,-1
145,53,81,1.081872512263171,True,True,False,[],[],6,9.470499,-1,-1,11.70459,-1
146,54,12,0.764984130859375,True,True,False,[],[],51,32.39417,-1,-1,40.035954,-1
147,54,28,0.764984130859375,True,False,False,[],[],66,18.478922,-1,-1,22.8381,-1
148,55,15,0.764984130859375,True,True,False,[],[],2,1.8288274,-1,-1,2.260248,-1
149,55,58,0.7650146484375,True,True,False,[],[],14,6.764397,-1,-1,8.360119,-1
150,55,60,0.7649993896484375,True,True,False,[],[],49,30.312393,-1,-1,37.46309,-1
151,55,62,1.081850933722383,True,True,False,[],[],41,16.84277,-1,-1,20.815979,-1
152,56,58,8.203715888338662,False,True,False,[],[],4,1.5117245,-1,-1,1.8683404,-1
153,56,61,0.764984130859375,True,True,False,[],[],10,6.07219,-1,-1,7.5046196,-1
154,58,16,1.529998779296875,True,True,False,[],[],25,15.948382,-1,-1,19.710606,-1
155,59,17,0.764984130859375,True,True,False,[],[],50,30.540197,-1,-1,37.744633,-1
156,59,33,0.7649993896484375,True,True,False,[],[],28,13.665338,-1,-1,16.88899,-1
157,59,35,1.081850933722383,True,True,False,[],[],23,19.82655,-1,-1,24.503633,-1
158,61,32,0.764984130859375,True,False,False,[],[],52,30.479244,-1,-1,37.6693,-1
159,61,34,0.76495361328125,True,True,False,[],[],1,0.7968623,-1,-1,0.9848422,-1
160,62,26,0.76495361328125,True,False,False,[],[],33,18.594967,-1,-1,22.98152,-1
161,62,39,1.710594049982326,True,False,False,[],[],19,17.210167,-1,-1,21.270046,-1
162,63,32,inf,False,False,False,[],[],30,25.22067,-1,-1,31.170229,-1
163,63,44,5.074395075095516,False,False,False,[],[],45,40.34407,-1,-1,49.861237,-1
164,63,47,0.7650146484375,True,True,False,[],[],26,16.90812,-1,-1,20.896746,-1
165,63,49,0.7650146484375,True,False,False,[],[],10,5.0202456,-1,-1,6.2045217,-1
166,64,35,0.76495361328125,True,False,False,[],[],54,27.504206,-1,-1,33.99245,-1
167,64,37,0.7650146484375,True,True,False,[],[],63,30.698786,-1,-1,37.94063,-1
168,64,39,0.7650146484375,True,True,False,[],[],37,21.846846,-1,-1,27.000517,-1
169,65,21,0.764984130859375,True,False,False,[],[],17,14.131682,-1,-1,17.465347,-1
170,65,40,0.76495361328125,True,False,False,[],[],39,19.948154,-1,-1,24.653925,-1
171,65,42,0.764984130859375,True,False,False,[],[],29,17.241035,-1,-1,21.308197,-1
172,66,22,2.8623696952763136,False,True,False,[],[],17,19.675463,-1,-1,24.316906,-1
173,66,40,0.764984130859375,True,True,False,[],[],15,14.985693,-1,-1,18.520819,-1
174,66,42,0.7650146484375,True,True,False,[],[],26,27.036598,-1,-1,33.41453,-1
175,66,44,1.0818293538903043,True,True,False,[],[],40,27.702835,-1,-1,34.237934,-1
176,67,4,0.76495361328125,True,True,False,[],[],2,1.3258548,-1,-1,1.638624,-1
177,67,14,0.764984130859375,True,False,False,[],[],102,65.485504,-1,-1,80.93354,-1
178,68,24,0.764984130859375,True,True,False,[],[],66,36.80113,-1,-1,45.482517,-1
179,68,48,0.7650146484375,True,True,False,[],[],40,21.90686,-1,-1,27.07469,-1
180,68,56,0.764984130859375,True,False,False,[],[],5,2.7798762,-1,-1,3.4356492,-1
181,68,60,5.826069792029973,False,True,False,[],[],4,1.2986363,-1,-1,1.6049846,-1
182,68,63,0.764984130859375,True,False,False,[],[],59,20.660316,-1,-1,25.534086,-1
183,69,53,1.0818833016949811,True,False,False,[],[],37,16.956083,-1,-1,20.956024,-1
184,69,55,1.529998779296875,True,False,False,[],[],51,26.61005,-1,-1,32.887363,-1
185,70,14,inf,False,True,False,[],[],81,39.745983,-1,-1,49.122063,-1
186,71,48,0.7650146484375,True,False,False,[],[],25,21.266113,-1,-1,26.282791,-1
187,72,61,0.764984130859375,True,True,False,[],[],35,22.396389,-1,-1,27.679699,-1
188,72,68,0.7649993896484375,True,False,False,[],[],44,21.519285,-1,-1,26.595686,-1
189,72,70,0.764984130859375,True,False,False,[],[],49,35.17116,-1,-1,43.46804,-1
190,72,72,1.3250178108059933,True,True,False,[],[],9,6.562783,-1,-1,8.110944,-1
191,73,36,inf,False,False,False,[],[],50,37.556545,-1,-1,46.416138,-1
192,73,41,0.7649993896484375,True,True,False,[],[],30,28.238625,-1,-1,34.900116,-1
193,73,43,0.7650146484375,True,True,False,[],[],16,8.293612,-1,-1,10.250074,-1
194,74,17,0.764984130859375,True,True,False,[],[],27,22.525635,-1,-1,27.839434,-1
195,74,21,0.7650146484375,True,True,False,[],[],30,13.489028,-1,-1,16.671091,-1
196,74,30,0.7650146484375,True,True,False,[],[],1,1.1310024,-1,-1,1.3978059,-1
197,76,33,inf,False,True,False,[],[],36,42.39501,-1,-1,52.395996,-1
198,77,13,0.7650146484375,True,True,False,[],[],20,16.722809,-1,-1,20.66772,-1
199,77,58,1.7105701666760027,True,False,False,[],[],12,12.923379,-1,-1,15.972005,-1
200,77,61,0.764984130859375,True,True,False,[],[],30,20.122332,-1,-1,24.86919,-1
201,78,21,0.7649993896484375,True,False,False,[],[],65,27.6724,-1,-1,34.20032,-1
202,78,65,1.0818833016949811,True,True,False,[],[],37,28.36728,-1,-1,35.05912,-1
203,79,31,0.764984130859375,True,True,False,[],[],11,8.988052,-1,-1,11.108335,-1
204,79,67,1.0818940912343977,True,True,False,[],[],44,20.373396,-1,-1,25.179482,-1
205,80,37,4.653327182777713,False,True,False,[],[],11,3.0544734,-1,-1,3.7750237,-1
206,80,40,0.764984130859375,True,False,False,[],[],31,18.75009,-1,-1,23.173237,-1
207,81,5,inf,False,False,False,[],[],19,19.929705,-1,-1,24.631123,-1
208,81,24,inf,False,True,False,[],[],45,27.868494,-1,-1,34.442673,-1
209,81,26,1.873870617011172,True,True,False,[],[],24,18.771545,-1,-1,23.199755,-1
210,82,28,0.7649993896484375,True,False,False,[],[],16,10.245016,-1,-1,12.661816,-1
211,82,31,1.529998779296875,True,True,False,[],[],20,11.064195,-1,-1,13.674239,-1
212,82,35,1.0818833016949811,True,True,False,[],[],53,34.423733,-1,-1,42.544292,-1
213,83,14,0.7650146484375,True,False,False,[],[],4,2.9777884,-1,-1,3.680249,-1
214,83,55,1.0818833016949811,True,False,False,[],[],29,22.891863,-1,-1,28.292055,-1
215,83,57,0.764984130859375,True,True,False,[],[],2,1.794991,-1,-1,2.2184296,-1
216,83,60,0.76495361328125,True,False,False,[],[],1,0.7949949,-1,-1,0.9825342,-1
217,84,29,1.530029296875,True,False,False,[],[],27,20.196089,-1,-1,24.960346,-1
218,84,48,0.76495361328125,True,True,False,[],[],42,18.18315,-1,-1,22.472555,-1
219,84,49,0.764984130859375,True,True,False,[],[],17,13.625901,-1,-1,16.840252,-1
220,84,51,0.7650146484375,True,False,False,[],[],37,34.437138,-1,-1,42.56086,-1
221,84,68,1.530029296875,True,False,False,[],[],28,27.568174,-1,-1,34.071507,-1
222,86,40,inf,False,False,False,[],[],34,31.086773,-1,-1,38.420143,-1
223,86,81,1.52996826171875,True,False,False,[],[],23,15.099899,-1,-1,18.661966,-1
224,86,83,3.82501220703125,False,True,False,[],[],38,29.491838,-1,-1,36.448963,-1
225,87,8,0.7649993896484375,True,True,False,[],[],40,26.404661,-1,-1,32.633522,-1
226,87,29,inf,False,True,False,[],[],13,8.7595215,-1,-1,10.825893,-1
227,87,40,0.7650146484375,True,True,False,[],[],32,15.616533,-1,-1,19.300474,-1
228,88,16,0.764984130859375,True,False,False,[],[],20,8.113281,-1,-1,10.0272045,-1
229,89,48,0.76495361328125,True,True,False,[],[],56,23.782913,-1,-1,29.393303,-1
230,90,41,0.7650146484375,True,False,False,[],[],1,0.7892791,-1,-1,0.97547007,-1
231,90,71,0.7649993896484375,True,False,False,[],[],16,21.899164,-1,-1,27.065178,-1
232,90,73,0.7650146484375,True,False,False,[],[],28,17.888664,-1,-1,22.1086,-1
233,90,75,0.7650146484375,True,True,False,[],[],8,4.6065326,-1,-1,5.693214,-1
234,90,78,inf,False,True,False,[],[],55,28.622076,-1,-1,35.374023,-1
235,91,11,5.01645508430819,False,True,False,[],[],30,24.212137,-1,-1,29.923782,-1
236,91,25,inf,False,True,False,[],[],41,30.177904,-1,-1,37.29687,-1
237,91,34,0.7650146484375,True,True,False,[],[],49,30.32181,-1,-1,37.474728,-1
238,91,39,inf,False,True,False,[],[],28,19.023088,-1,-1,23.510635,-1
239,92,7,0.7649993896484375,True,True,False,[],[],38,27.3314,-1,-1,33.778877,-1
240,92,55,1.0818833016949811,True,False,False,[],[],43,14.310555,-1,-1,17.686417,-1
241,93,25,1.0818940912343977,True,False,False,[],[],37,17.709007,-1,-1,21.886562,-1
242,93,27,inf,False,False,False,[],[],22,10.201568,-1,-1,12.608118,-1
243,94,21,0.7650146484375,True,True,False,[],[],34,25.8721,-1,-1,31.97533,-1
244,94,25,0.76495361328125,True,False,False,[],[],60,29.56848,-1,-1,36.543686,-1
245,94,27,0.7649993896484375,True,True,False,[],[],10,6.5376334,-1,-1,8.079862,-1
246,94,31,0.764984130859375,True,False,False,[],[],59,47.589275,-1,-1,58.815586,-1
247,95,4,0.764984130859375,True,False,False,[],[],28,6.2716265,-1,-1,7.7511034,-1
248,95,10,0.7649993896484375,True,False,False,[],[],77,52.288113,-1,-1,64.62288,-1
249,97,14,0.7649993896484375,True,False,False,[],[],42,21.986185,-1,-1,27.172728,-1
250,97,30,inf,False,True,False,[],[],39,22.322975,-1,-1,27.588966,-1
251,98,36,inf,False,True,False,[],[],35,31.124008,-1,-1,38.466164,-1
252,98,46,0.7649993896484375,True,False,False,[],[],5,4.5270543,-1,-1,5.5949864,-1
253,98,48,0.7649993896484375,True,False,False,[],[],8,5.7314353,-1,-1,7.0834813,-1
254,98,50,0.76495361328125,True,True,False,[],[],39,23.07827,-1,-1,28.522434,-1
255,99,9,0.7649993896484375,True,False,False,[],[],5,3.5474732,-1,-1,4.384322,-1
256,100,129,0.76495361328125,True,False,False,[],[],35,20.13251,-1,-1,24.88177,-1
257,100,157,0.764984130859375,True,True,False,[],[],51,28.13195,-1,-1,34.76828,-1
258,100,186,1.0818509328615227,True,True,False,[],[],20,14.126002,-1,-1,17.458326,-1
259,100,187,0.764984130859375,True,True,False,[],[],1,1.7122529,-1,-1,2.1161733,-1
260,100,294,0.764984130859375,True,True,False,[],[],55,28.83272,-1,-1,35.63436,-1
261,100,300,1.0818509328615227,True,True,False,[],[],16,17.257887,-1,-1,21.329023,-1
262,101,34,0.7649993896484375,True,False,False,[],[],47,28.503357,-1,-1,35.2273,-1
263,101,36,0.764984130859375,True,True,False,[],[],57,33.666355,-1,-1,41.60825,-1
264,101,38,0.764984130859375,True,True,False,[],[],16,12.956461,-1,-1,16.01289,-1
265,102,84,0.764984130859375,True,True,False,[],[],40,20.730194,-1,-1,25.620447,-1
266,102,92,0.764984130859375,True,True,False,[],[],58,30.439604,-1,-1,37.620308,-1
267,103,0,0.764984130859375,True,True,False,[],[],66,30.410116,-1,-1,37.583862,-1
268,103,25,1.7106179338058773,True,True,False,[],[],24,15.220024,-1,-1,18.810429,-1
269,103,37,0.7650146484375,True,True,False,[],[],23,16.129688,-1,-1,19.934683,-1
270,103,39,inf,False,True,False,[],[],25,10.876105,-1,-1,13.441779,-1
271,104,0,0.76495361328125,True,False,False,[],[],15,14.190187,-1,-1,17.537653,-1
272,104,17,0.7649993896484375,True,True,False,[],[],41,18.13221,-1,-1,22.4096,-1
273,105,9,0.764984130859375,True,False,False,[],[],32,16.077822,-1,-1,19.87058,-1
274,105,29,1.081872512263171,True,True,False,[],[],5,7.565147,-1,-1,9.349766,-1
275,105,31,1.7105650483176273,True,True,False,[],[],1,2.5273871,-1,-1,3.1235979,-1
276,106,16,0.7649993896484375,True,False,False,[],[],41,20.330597,-1,-1,25.126585,-1
277,106,41,1.0818293538903043,True,False,False,[],[],24,23.988735,-1,-1,29.647678,-1
278,107,0,0.764984130859375,True,False,False,[],[],61,37.765984,-1,-1,46.67498,-1
279,107,9,0.764984130859375,True,True,False,[],[],29,25.193008,-1,-1,31.13604,-1
280,107,35,0.764984130859375,True,False,False,[],[],63,28.35642,-1,-1,35.0457,-1
281,107,37,1.0818401437525427,True,False,False,[],[],32,26.694881,-1,-1,32.992207,-1
282,108,31,0.764984130859375,True,True,False,[],[],29,30.041573,-1,-1,37.12838,-1
283,108,36,0.76495361328125,True,False,False,[],[],50,21.671297,-1,-1,26.783558,-1
